厦门	200807	304282.10	95276.30	179869.97	7354.08	21781.75
山东	200807	3593684.94	872370.79	2433014.62	72961.22	215338.30
青岛	200807	645878.51	178766.51	386039.12	10677.71	70395.17
广东	200807	5967159.46	1257386.30	4196136.48	120771.13	392865.54
深圳	200807	1496881.04	505362.69	838412.37	42867.23	110238.75
海南	200807	194710.44	65790.18	117393.05	4783.48	6743.73
山西	200807	1737318.52	400010.08	1255659.14	24732.50	56916.79
吉林	200807	999368.62	202153.79	746008.76	12184.43	39021.64
黑 龙 江	200807	1643770.44	321647.06	1249709.93	20158.90	52254.55
安徽	200807	1914655.95	391179.63	1440860.85	21175.07	61440.41
江西	200807	1131427.97	211751.34	853749.74	22666.06	43260.82
河南	200807	3395045.66	518233.72	2673364.40	49294.80	154152.75
湖北	200807	2016389.88	377471.97	1511088.36	33693.28	94136.27
湖南	200807	1958871.06	403952.27	1424345.96	40205.59	90367.24
重庆	200807	1297816.30	242735.74	974145.20	30348.58	50586.78
四川	200807	3074681.21	634217.51	2196878.13	65403.11	178182.47
贵州	200807	506389.67	181862.48	289463.47	17164.57	17899.14
云南	200807	1062597.09	363551.31	582969.96	32388.04	83687.78
西藏	200807	19248.59	16746.94	415.02	938.29	1148.35
陕西	200807	1399314.95	281616.75	1051202.77	23231.82	43263.61
甘肃	200807	607555.23	146087.53	427045.48	10227.40	24194.82
青海	200807	84774.30	41157.73	36975.52	2631.89	4009.16
宁夏	200807	191695.93	62769.20	106137.42	4614.66	18174.65
新疆	200807	1047238.03	348644.23	616253.84	22400.40	59939.56
内 蒙 古	200807	857644.57	321055.22	486770.02	20072.89	29746.43
广西	200807	886784.95	267169.19	563033.71	25033.41	31548.64
集团、总公司本级	200807	112957.74	89038.28	3289.06	20243.37	387.02
北京	200808	4164403.72	868614.31	2866139.32	67230.10	362419.99
天津	200808	1360209.22	297453.04	948800.94	16955.73	96999.51
河北	200808	3512174.65	767546.85	2556500.01	49809.48	138318.31
辽宁	200808	2450935.41	509405.31	1723342.22	32576.05	185611.83
大连	200808	777434.98	197899.36	503267.40	13945.09	62323.12
上海	200808	4324583.86	926523.71	2690289.09	79001.94	628769.12
江苏	200808	5754086.92	1260915.87	3992745.43	128383.73	372041.88
浙江	200808	3590286.44	1111185.05	2222090.78	77343.47	179667.14
宁波	200808	608360.12	277788.29	296035.55	14949.23	19587.05
福建	200808	1811634.60	452533.60	1199079.56	37682.87	122338.57
厦门	200808	341801.59	108896.44	200204.87	8286.65	24413.62
山东	200808	4073913.68	973199.81	2783644.57	81747.24	235322.06
青岛	200808	730007.00	197726.70	445289.94	11954.97	75035.39
广东	200808	6718398.45	1408567.58	4743594.61	136376.10	429860.16
深圳	200808	1689695.37	565241.09	957663.24	48187.67	118603.36
海南	200808	217446.63	72544.58	132263.37	5336.43	7302.25
山西	200808	1944123.18	439599.21	1412521.87	27276.44	64725.66
吉林	200808	1130697.09	223668.35	850889.13	13448.91	42690.70
黑 龙 江	200808	1836498.23	366842.70	1390414.92	22360.09	56880.52
安徽	200808	2157468.53	440936.17	1623803.33	23995.68	68733.35
江西	200808	1254588.43	234027.10	949947.73	24714.36	45899.24
河南	200808	3827292.16	572566.02	3032491.59	55095.49	167139.05
湖北	200808	2268887.63	408818.93	1719826.97	37531.17	102710.56
湖南	200808	2218655.81	440931.87	1634124.28	44393.29	99206.37
重庆	200808	1475297.68	268389.52	1117014.97	33769.14	56124.06
四川	200808	3530330.35	733607.82	2529168.29	73264.61	194289.63
贵州	200808	570271.65	201915.67	330000.21	18961.60	19394.17
云南	200808	1180927.53	398182.51	655307.27	37079.10	90358.64
西藏	200808	21287.60	18403.30	600.04	1088.18	1196.08
陕西	200808	1553809.29	311527.78	1169561.43	25572.58	47147.51
甘肃	200808	678436.61	161250.38	478916.91	11358.21	26911.11
青海	200808	94174.21	44998.95	41852.26	2925.94	4397.06
宁夏	200808	216251.04	69547.28	120496.47	5339.18	20868.11
新疆	200808	1142020.69	368834.59	682513.67	24132.45	66539.98
内 蒙 古	200808	1015193.57	420759.02	539605.10	21950.61	32878.84
广西	200808	979764.16	292512.75	624885.57	27764.77	34601.07
集团、总公司本级	200808	118565.06	93997.85	3829.71	20314.12	423.38
北京	200809	4614104.90	977644.04	3162438.93	75055.35	398966.59
天津	200809	1477789.79	329726.62	1023257.90	19423.99	105381.28
河北	200809	3912221.29	849007.40	2850617.47	55692.39	156904.03
辽宁	200809	2720684.55	569711.52	1914991.84	37175.55	198805.64
大连	200809	868305.78	221210.98	561081.37	17749.18	68264.26
上海	200809	4814907.58	1036548.01	3024696.72	90603.95	663058.90
江苏	200809	6337534.86	1414332.28	4368741.80	147758.46	406702.31
浙江	200809	3959425.22	1245217.82	2404230.63	96058.61	213918.16
宁波	200809	684431.05	311894.76	329181.74	18784.67	24569.88
福建	200809	2003246.78	501933.35	1316251.32	45608.32	139453.79
厦门	200809	380073.46	122370.65	219571.09	9432.12	28699.60
山东	200809	4580421.09	1083204.96	3138315.96	95297.10	263603.07
青岛	200809	814011.27	220351.32	499533.23	13758.99	80367.73
广东	200809	7361555.00	1573439.92	5165406.50	156170.55	466538.03
深圳	200809	1878944.17	636671.69	1060581.34	54242.82	127448.32
海南	200809	246234.65	84277.78	145721.81	6975.38	9259.68
山西	200809	2159001.31	486243.27	1565711.40	32425.16	74621.48
吉林	200809	1301244.66	270205.10	968660.98	14988.38	47390.20
黑 龙 江	200809	2036128.16	395891.53	1546087.93	27259.49	66889.21
安徽	200809	2416345.11	495488.25	1810516.03	28042.84	82297.98
江西	200809	1414607.80	264525.34	1059823.76	31492.20	58766.51
河南	200809	4277517.03	635194.93	3393917.98	62171.08	186233.04
湖北	200809	2561892.21	450676.76	1941975.86	47760.46	121479.13
湖南	200809	2501423.70	483812.84	1842919.39	56588.63	118102.84
重庆	200809	1638252.20	299842.37	1234451.86	39787.22	64170.75
四川	200809	3984202.54	830131.90	2843810.77	89019.74	221240.13
贵州	200809	642356.01	224151.87	367651.66	24500.21	26052.27
云南	200809	1325759.40	443221.41	724555.62	49986.81	107995.56
西藏	200809	23388.67	20325.05	667.48	1174.88	1221.27
陕西	200809	1736026.19	349330.87	1291150.32	30150.73	65394.28
甘肃	200809	757510.37	178166.36	532401.29	13729.00	33213.72
青海	200809	108253.39	50936.84	48659.31	3385.48	5271.75
宁夏	200809	246346.67	77750.55	137000.38	6670.44	24925.30
新疆	200809	1261095.08	393619.97	763757.25	27115.59	76602.28
内 蒙 古	200809	1133440.14	457234.13	609742.25	26846.79	39616.98
广西	200809	1095494.82	322993.18	687028.69	36854.62	48618.33
集团、总公司本级	200809	122114.58	96956.86	4271.46	20432.93	453.32
北京	200810	4998766.29	1110470.34	3376291.56	81830.36	430174.03
天津	200810	1563442.05	355313.98	1075428.87	21553.91	111145.29
河北	200810	4219834.36	921961.73	3067934.90	61432.52	168505.21
辽宁	200810	2931655.89	612707.50	2071439.63	40973.90	206534.86
大连	200810	939544.54	240868.57	607446.27	19297.71	71931.99
上海	200810	5203765.76	1118244.66	3293363.11	102858.07	689299.92
江苏	200810	6799071.45	1530810.30	4675781.27	161581.14	430898.74
浙江	200810	4243127.79	1362687.59	2544556.05	107038.87	228845.28
宁波	200810	741748.11	338455.11	353940.77	21894.61	27457.62
福建	200810	2148179.38	541174.23	1408840.36	49741.63	148423.16
厦门	200810	407126.06	132855.57	233247.29	10319.45	30703.75
山东	200810	4975609.88	1179353.71	3396667.74	104989.91	294598.52
青岛	200810	881036.64	241266.14	540206.44	15185.06	84379.00
广东	200810	7814370.29	1723323.05	5425838.75	174696.08	490512.41
深圳	200810	2020490.09	695332.03	1129912.98	59308.52	135936.56
海南	200810	264244.30	90772.20	155729.33	7604.15	10138.62
山西	200810	2324322.24	523175.47	1683215.53	35592.30	82338.94
吉林	200810	1391750.83	287492.93	1036300.20	16388.96	51568.74
黑 龙 江	200810	2205128.62	426346.67	1674817.92	30737.74	73226.29
安徽	200810	2627519.23	544580.62	1959525.06	32561.85	90851.70
江西	200810	1522668.21	288670.58	1137334.71	33697.60	62965.32
河南	200810	4644069.23	686873.95	3689185.60	69046.61	198963.07
湖北	200810	2772767.19	488070.71	2099769.22	53177.98	131749.28
湖南	200810	2718935.43	533466.39	1997515.52	61162.72	126790.80
重庆	200810	1763755.68	325656.07	1319375.83	46614.62	72109.16
四川	200810	4303860.60	905584.69	3053727.83	102089.74	242458.34
贵州	200810	693381.52	242569.10	397107.42	25839.77	27865.23
云南	200810	1438401.15	478773.03	790572.58	55644.36	113411.18
西藏	200810	25750.75	22409.51	766.54	1318.02	1256.68
陕西	200810	1876414.37	383337.26	1387675.18	33611.64	71790.29
甘肃	200810	820597.64	192157.94	577218.56	14990.16	36230.98
青海	200810	118691.10	55068.71	54042.62	3725.59	5854.18
宁夏	200810	269242.61	84037.35	150541.42	7336.16	27327.68
新疆	200810	1354613.95	413200.23	826187.90	30254.14	84971.68
内 蒙 古	200810	1219952.77	486655.35	659766.05	29918.76	43612.61
广西	200810	1173549.55	347503.16	731146.57	40743.69	54156.13
集团、总公司本级	200810	127417.19	100744.86	5694.32	20500.44	477.57
北京	200811	5358102.80	1201613.22	3602377.05	88235.88	465876.65
天津	200811	1657729.70	386315.49	1130675.34	23676.42	117062.46
河北	200811	4494667.49	979325.88	3270443.50	65986.99	178911.12
辽宁	200811	3116063.95	646396.86	2208030.58	43499.34	218137.17
大连	200811	1008472.75	258482.48	653848.08	20166.93	75975.25
上海	200811	5564352.84	1203260.51	3537564.55	111149.95	712377.83
江苏	200811	7256656.41	1660341.30	4970106.42	172582.68	453626.02
浙江	200811	4555887.18	1484127.55	2714877.64	115047.85	241834.13
宁波	200811	800671.00	367591.70	380356.67	23383.52	29339.11
福建	200811	2293558.64	578245.13	1504798.80	53563.61	156951.10
厦门	200811	434907.23	142888.42	247784.62	11232.62	33001.56
山东	200811	5361821.73	1273099.99	3659481.23	113912.53	315327.98
青岛	200811	952712.47	263307.69	584109.83	16295.85	88999.09
广东	200811	8295451.94	1875596.11	5705688.61	190645.14	523522.08
深圳	200811	2190212.67	764164.71	1214725.27	65013.09	146309.60
海南	200811	281311.80	97302.49	164819.35	8220.80	10969.16
山西	200811	2479296.87	559741.82	1792955.52	38394.55	88204.98
吉林	200811	1502363.87	315346.19	1112615.22	18860.03	55542.43
黑 龙 江	200811	2360653.86	453506.94	1793232.14	33525.34	80389.44
安徽	200811	2804472.71	592828.75	2079333.28	34985.37	97325.31
江西	200811	1623495.59	313240.77	1207935.64	35682.83	66636.35
河南	200811	4940474.80	737517.60	3919326.55	73175.73	210454.92
湖北	200811	2977216.83	521795.86	2254555.99	57123.79	143741.19
湖南	200811	2912834.18	574414.40	2137816.01	64998.58	135605.20
重庆	200811	1879592.93	348668.02	1401776.29	50278.37	78870.25
四川	200811	4605212.23	989853.00	3245176.13	110756.36	259426.75
贵州	200811	746850.59	264292.97	425591.45	27419.41	29546.76
云南	200811	1532403.84	512745.62	842058.83	59141.27	118458.11
西藏	200811	27511.87	23844.78	866.26	1503.84	1296.99
陕西	200811	2020832.90	421949.77	1485010.29	36214.27	77658.57
甘肃	200811	896334.62	208812.66	631542.79	16209.26	39769.91
青海	200811	128198.56	58873.03	58900.16	4007.34	6418.03
宁夏	200811	293096.53	90143.18	165181.40	7855.49	29916.46
新疆	200811	1450638.64	432190.85	892062.08	32738.70	93647.01
内 蒙 古	200811	1316896.43	512713.41	724570.44	32272.94	47339.64
广西	200811	1252228.21	373027.52	777386.32	43394.41	58419.96
集团、总公司本级	200811	131285.48	103636.33	6563.83	20570.46	514.87
北京	200812	5859464.73	1341396.44	3905763.20	95845.55	516459.54
天津	200812	1756211.87	418195.18	1187039.81	25197.81	125779.07
河北	200812	4805927.95	1031423.95	3510524.27	70445.16	193534.57
辽宁	200812	3286997.45	679338.48	2333442.05	45442.60	228774.32
大连	200812	1074329.64	272952.69	698990.08	21049.35	81337.52
上海	200812	6000566.19	1317897.35	3820592.30	120844.36	741232.18
江苏	200812	7754056.68	1811139.05	5281899.65	183109.71	477908.27
浙江	200812	4892265.14	1630443.42	2880557.42	122587.31	258676.99
宁波	200812	871066.51	403430.34	410655.74	24877.00	32103.43
福建	200812	2437992.20	616628.24	1598088.49	57057.94	166217.52
厦门	200812	468736.64	156044.91	262884.60	12078.35	37728.79
山东	200812	5712282.47	1359193.31	3895350.31	120641.41	337097.44
青岛	200812	1027258.59	283143.53	632294.67	17461.35	94359.05
广东	200812	8841601.18	2077710.99	6017634.70	205254.34	541001.15
深圳	200812	2408212.47	848447.07	1328965.85	71455.23	159344.33
海南	200812	300664.80	104933.66	175263.48	8608.79	11858.87
山西	200812	2608863.74	600929.27	1871166.00	40099.10	96669.37
吉林	200812	1589185.13	322255.43	1186643.83	19602.73	60683.14
黑 龙 江	200812	2511964.91	479501.52	1908659.68	34911.23	88892.49
安徽	200812	2965370.54	639587.98	2184681.96	36655.72	104444.88
江西	200812	1713602.00	334567.35	1272227.96	36905.30	69901.39
河南	200812	5189239.00	778537.23	4110139.82	76997.47	223564.49
湖北	200812	3171506.37	549896.00	2407078.17	59669.98	154862.21
湖南	200812	3124856.94	616200.63	2290583.39	69125.42	148947.49
重庆	200812	2005523.23	377552.19	1489503.74	52663.17	85804.13
四川	200812	4942700.17	1097573.02	3449558.79	118088.65	277479.72
贵州	200812	799546.93	285807.86	454341.55	28264.97	31132.55
云南	200812	1653916.43	552042.69	916928.21	61873.30	123072.23
西藏	200812	32508.00	28638.32	947.80	1599.22	1322.65
陕西	200812	2177752.15	462677.38	1592362.67	38222.63	84489.47
甘肃	200812	974503.84	226150.96	688207.34	17271.61	42873.94
青海	200812	141063.95	62772.62	66741.44	4265.55	7284.34
宁夏	200812	317905.64	94751.23	181090.05	8461.35	33603.01
新疆	200812	1525145.09	442526.30	947155.44	34773.51	100689.84
内 蒙 古	200812	1413461.88	535947.94	791475.02	34615.80	51423.11
广西	200812	1334844.16	400436.73	825035.66	45869.15	63502.62
集团、总公司本级	200812	149871.80	126426.53	9242.76	13668.69	533.82
北京	200901	545875.90	167493.33	318242.67	8032.41	52107.49
天津	200901	151779.43	53345.09	89743.45	1699.55	6991.34
河北	200901	525258.28	136898.94	362101.01	5277.66	20980.67
辽宁	200901	321338.29	85278.31	205334.65	4171.61	26553.72
大连	200901	118141.32	41513.78	69237.00	2495.55	4894.99
上海	200901	734626.58	187648.51	482902.82	11459.77	52615.48
江苏	200901	1134432.95	236764.95	843480.96	17512.85	36674.19
浙江	200901	581260.40	201505.06	349448.20	11387.77	18919.37
宁波	200901	107961.15	56123.75	46236.09	1483.37	4117.94
福建	200901	317980.94	95621.82	204801.58	4133.31	13424.23
厦门	200901	66717.24	22976.55	39644.11	931.76	3164.82
山东	200901	622731.17	151969.78	436170.98	9407.76	25182.65
青岛	200901	107116.30	36338.44	64097.45	1041.83	5638.59
广东	200901	922730.15	265995.73	606512.99	15411.60	34809.83
深圳	200901	257258.58	101061.84	134766.74	8009.27	13420.73
海南	200901	33801.17	12311.49	19379.76	858.54	1251.38
山西	200901	377600.25	66011.01	294526.70	4664.26	12398.28
吉林	200901	177592.02	34490.74	135351.44	2141.16	5608.68
黑 龙 江	200901	264030.32	44102.55	208364.42	3569.88	7993.47
安徽	200901	455492.23	75935.81	365731.04	3838.26	9987.12
江西	200901	235280.74	53423.57	173822.50	3224.17	4810.50
河南	200901	516659.47	88096.39	397181.50	6764.06	24617.52
湖北	200901	382942.59	72966.37	290599.57	5768.71	13607.94
湖南	200901	353501.80	74513.75	260486.92	6378.50	12122.64
重庆	200901	309928.46	50611.59	243743.17	5997.62	9576.08
四川	200901	628269.18	137373.38	453767.96	11858.83	25269.02
贵州	200901	95677.76	39609.05	50882.71	1969.55	3216.45
云南	200901	192397.35	86286.22	94401.88	5779.14	5930.11
西藏	200901	5585.35	5320.52	81.02	119.88	63.93
陕西	200901	239396.50	48127.94	180765.33	3959.30	6543.93
甘肃	200901	130262.69	30783.08	93522.83	1650.17	4306.61
青海	200901	16554.29	7191.75	8504.06	209.76	648.72
宁夏	200901	37207.87	12427.68	21059.51	670.52	3050.16
新疆	200901	146466.68	40764.89	93435.04	3337.23	8929.52
内 蒙 古	200901	137897.95	57803.03	73574.60	2107.45	4412.87
广西	200901	199024.50	73586.22	118386.04	2944.04	4108.20
集团、总公司本级	200901	25635.37	21001.49	4379.25	158.19	96.44
北 京	200902	1058736.09	253848.58	697882.58	16711.65	90293.28
天 津	200902	271845.73	91464.82	163852.68	3249.93	13278.30
河 北	200902	1009219.66	222326.56	742221.70	10460.63	34210.77
辽 宁	200902	579188.40	130257.98	403617.86	6864.83	38447.73
大 连	200902	217211.91	60534.71	143404.26	3887.79	9385.15
上 海	200902	1397653.83	287103.20	1008029.65	20977.69	81543.29
江 苏	200902	2128600.95	379581.79	1651282.90	31806.32	65929.94
浙 江	200902	987783.16	324034.93	610105.26	20494.50	33148.47
宁 波	200902	187786.47	84766.63	94262.32	2911.69	5845.83
福 建	200902	573186.99	143338.98	398329.70	8639.64	22878.67
厦 门	200902	118959.98	33531.61	78157.39	1815.59	5455.39
山 东	200902	1113470.75	258941.23	789556.10	18912.62	46060.80
青 岛	200902	184547.31	54577.75	118397.48	2016.23	9555.85
广 东	200902	1766008.89	406725.09	1272952.89	27214.69	59116.22
深 圳	200902	468111.31	147850.55	287720.41	12776.83	19763.52
海 南	200902	58310.71	18179.96	36951.51	1358.23	1821.01
山 西	200902	584021.19	104669.06	456475.84	6604.42	16271.87
吉 林	200902	317699.47	56756.42	247868.14	3508.16	9566.75
黑 龙 江	200902	520646.34	67201.16	434198.61	6088.43	13158.14
安 徽	200902	901321.67	126586.41	750350.29	6709.45	17675.52
江 西	200902	442812.74	79151.19	347227.82	6095.99	10337.74
河 南	200902	999236.58	143101.01	810059.44	11947.18	34128.95
湖 北	200902	738303.90	115180.35	591662.13	9852.34	21609.08
湖 南	200902	691234.67	112945.96	545160.20	11014.27	22114.24
重 庆	200902	561216.49	78539.35	458686.99	9021.12	14969.03
四 川	200902	1204608.80	219027.67	921222.50	21805.62	42553.01
贵 州	200902	165330.10	61863.08	94919.95	3398.23	5148.84
云 南	200902	370118.84	132660.59	210995.11	9675.70	16787.44
西 藏	200902	7021.44	6417.06	90.99	290.84	222.55
陕 西	200902	451000.06	86629.18	346484.65	7007.80	10878.43
甘 肃	200902	217103.46	47775.44	160428.51	2654.84	6244.67
青 海	200902	27381.33	10998.98	14968.59	441.60	972.16
宁 夏	200902	65734.97	19201.00	39886.70	1425.98	5221.29
新 疆	200902	253613.25	63224.11	167470.83	5839.13	17079.18
内 蒙 古	200902	235032.87	88887.77	135531.12	3776.83	6837.15
广 西	200902	325573.80	104661.54	207914.35	5957.29	7040.62
集团、总公司本级	200902	32036.49	26812.99	4703.45	305.60	214.45
北 京	200903	1694499.87	380763.38	1134806.84	26419.53	152510.12
天 津	200903	419545.10	138295.75	249295.75	6494.88	25458.72
河 北	200903	1774197.60	363609.41	1311339.54	21141.75	78106.90
辽 宁	200903	954285.90	218834.68	660734.04	12646.03	62071.15
大 连	200903	329835.99	89532.71	217414.43	5801.98	17086.87
上 海	200903	2013541.49	400210.99	1467366.11	33290.75	112673.64
江 苏	200903	3153389.00	581269.33	2401739.57	56868.84	113511.26
浙 江	200903	1526722.64	493466.16	943872.50	35177.07	54206.91
宁 波	200903	285613.38	124340.11	147533.14	5252.49	8487.64
福 建	200903	867220.84	210058.29	597794.49	16904.85	42463.21
厦 门	200903	170501.41	49177.08	109526.37	3019.32	8778.64
山 东	200903	1781850.00	421724.95	1247357.58	35906.49	76860.98
青 岛	200903	297815.18	84074.66	192048.65	3579.00	18112.87
广 东	200903	2835468.71	613055.34	2073318.05	49777.98	99317.34
深 圳	200903	734857.76	221993.56	461523.30	19652.66	31688.24
海 南	200903	88041.22	27260.49	55509.11	2277.42	2994.20
山 西	200903	879117.08	180128.49	658142.35	12741.96	28104.28
吉 林	200903	517100.09	92335.58	400176.00	6115.14	18473.37
黑 龙 江	200903	880364.98	111287.96	734615.94	10499.59	23961.49
安 徽	200903	1269026.75	204548.10	1022417.24	11930.79	30130.62
江 西	200903	646058.62	117588.27	490680.21	13771.30	24018.84
河 南	200903	1549595.34	232784.15	1237457.19	21789.65	57564.35
湖 北	200903	1103471.37	177548.88	869543.69	18631.46	37747.34
湖 南	200903	1041642.37	172836.50	808585.74	24332.07	35888.06
重 庆	200903	793279.91	122689.65	629316.70	15140.42	26133.14
四 川	200903	1747988.43	336310.72	1299060.31	40575.27	72042.13
贵 州	200903	254482.09	92685.38	145423.29	6996.51	9376.91
云 南	200903	565351.82	203934.25	310699.16	16827.62	33890.79
西 藏	200903	10294.47	9366.08	135.40	516.22	276.77
陕 西	200903	731335.64	148646.70	547978.91	13031.17	21678.86
甘 肃	200903	342525.13	74350.69	250641.26	4914.68	12618.50
青 海	200903	46012.09	19931.29	23306.67	1100.49	1673.64
宁 夏	200903	106717.16	30997.10	64409.61	2636.25	8674.20
新 疆	200903	413536.24	106938.45	266185.60	10953.57	29458.62
内 蒙 古	200903	425944.54	146710.05	258390.99	8196.20	12647.30
广 西	200903	475029.44	151846.55	296313.95	11861.75	15007.19
集团、总公司本级	200903	40765.93	34688.19	5286.27	527.92	263.55
北京	200904	2254922.67	519921.57	1506220.09	35249.93	193531.08
天津	200904	532273.18	175302.56	313631.81	8363.85	34974.96
河北	200904	2276784.63	486178.46	1665292.85	29402.66	95910.66
辽宁	200904	1199497.95	300585.46	807985.78	16927.03	73999.68
大连	200904	422334.28	131733.95	261015.59	7653.87	21930.87
上海	200904	2521156.55	529239.25	1801743.99	43613.66	146559.65
江苏	200904	3774183.02	781149.65	2773094.00	74434.64	145504.73
浙江	200904	1964336.93	663852.28	1179355.07	46063.20	75066.38
宁波	200904	369959.89	168980.57	182894.91	7307.23	10777.18
福建	200904	1087653.99	281813.07	728289.03	22691.83	54860.06
厦门	200904	221489.13	65033.61	140976.42	4098.85	11380.25
山东	200904	2328043.76	594247.24	1581500.90	49329.46	102966.16
青岛	200904	391412.48	116496.60	246446.91	5051.97	23417.00
广东	200904	3544946.00	805659.73	2535493.84	67635.59	136156.84
深圳	200904	965527.45	303907.36	593629.59	25357.09	42633.41
海南	200904	115993.77	39081.61	69768.18	2926.99	4216.99
山西	200904	1096233.65	242255.45	803361.34	15907.46	34709.40
吉林	200904	676809.66	127626.15	516291.82	8381.85	24509.84
黑 龙 江	200904	1101663.06	155439.38	901031.31	13590.57	31601.80
安徽	200904	1521344.43	287505.73	1178584.62	15514.20	39739.88
江西	200904	778124.75	157759.07	575572.93	16493.46	28299.29
河南	200904	1961144.55	322332.98	1536127.96	28657.38	74026.23
湖北	200904	1379425.86	239334.32	1064302.11	25734.37	50055.06
湖南	200904	1299639.04	229115.12	994264.91	29928.08	46330.93
重庆	200904	972012.60	169869.48	748058.29	19807.39	34277.44
四川	200904	2192094.03	471183.49	1571235.86	53158.88	96515.80
贵州	200904	333042.27	125701.34	184840.40	10165.20	12335.33
云南	200904	715499.09	264703.39	382775.75	21666.31	46353.64
西藏	200904	14354.59	12968.50	285.08	766.78	334.23
陕西	200904	936617.18	209272.00	682430.54	17273.63	27641.01
甘肃	200904	438215.02	101315.83	313773.85	6735.37	16389.97
青海	200904	63948.45	28770.41	31140.00	1713.78	2324.26
宁夏	200904	141085.73	43523.87	82141.89	3630.55	11789.42
新疆	200904	622326.05	236538.39	331399.29	15079.94	39308.43
内 蒙 古	200904	551264.82	199551.91	323247.47	11184.43	17281.01
广西	200904	587916.17	194329.16	359072.48	15394.33	19120.20
集团、总公司本级	200904	51316.61	44771.21	5512.52	734.14	298.74
北京	200905	2770201.42	633752.41	1862318.62	43154.98	230975.41
天津	200905	648291.63	211145.32	382909.74	10753.59	43482.98
河北	200905	2770222.74	602254.30	2017546.99	36641.77	113779.68
辽宁	200905	1451688.05	374684.21	972082.39	20542.41	84379.04
大连	200905	506117.76	155951.52	313393.47	9256.17	27516.60
上海	200905	2994283.41	635598.79	2118191.42	54092.90	186400.30
江苏	200905	4359635.93	949773.60	3148746.83	89662.08	171453.42
浙江	200905	2377739.79	817725.90	1409975.78	56527.86	93510.25
宁波	200905	456515.67	207830.24	225741.18	9016.61	13927.64
福建	200905	1300547.21	340806.43	860419.33	28437.82	70883.63
厦门	200905	260792.72	78333.94	162942.29	5092.63	14423.86
山东	200905	2871402.93	742234.42	1938645.13	61253.17	129270.21
青岛	200905	488665.60	141123.89	301391.35	6528.36	39622.00
广东	200905	4178963.09	986516.06	2939173.12	83919.31	169354.60
深圳	200905	1157991.67	382078.21	691048.67	30957.90	53906.89
海南	200905	147122.77	55120.43	83178.82	3487.48	5336.04
山西	200905	1309979.29	297329.56	951392.44	19147.75	42109.54
吉林	200905	822015.33	158234.86	623696.32	10052.22	30031.93
黑 龙 江	200905	1314236.11	196772.96	1061574.66	16397.83	39490.66
安徽	200905	1747889.87	354288.88	1326673.26	19050.81	47876.92
江西	200905	910690.33	193543.34	664774.82	19181.03	33191.14
河南	200905	2384128.06	401411.46	1857373.88	34991.54	90351.18
湖北	200905	1651318.55	294482.52	1263136.48	31174.26	62525.29
湖南	200905	1568107.90	297606.92	1174895.11	35838.34	59767.53
重庆	200905	1148930.97	209822.21	873753.59	24003.54	41351.63
四川	200905	2549768.13	574907.25	1792301.09	64052.23	118507.56
贵州	200905	402361.17	154057.83	221267.44	12315.73	14720.17
云南	200905	844451.80	321070.63	442107.11	26105.75	55168.31
西藏	200905	18605.23	16737.31	454.55	994.65	418.72
陕西	200905	1133604.43	264563.62	814366.34	21055.95	33618.52
甘肃	200905	524788.38	124766.98	371786.94	8406.21	19828.25
青海	200905	79415.14	34572.69	39527.92	2224.63	3089.90
宁夏	200905	172937.57	53191.71	100494.55	4469.20	14782.11
新疆	200905	752328.22	295878.25	389586.58	18538.34	48325.05
内 蒙 古	200905	677008.27	247311.19	389835.50	14308.95	25552.63
广西	200905	694605.57	233248.95	418744.47	19254.84	23357.31
集团、总公司本级	200905	57561.18	50591.88	5722.17	911.77	335.36
北京	200906	3422246.29	795356.89	2261135.50	55444.36	310309.54
天津	200906	798020.85	252397.28	475064.11	14229.25	56330.21
河北	200906	3374247.42	738400.66	2450081.22	46599.53	139166.01
辽宁	200906	1812280.99	491427.80	1188796.08	26869.47	105187.64
大连	200906	608802.66	186466.91	372871.08	11550.82	37913.85
上海	200906	3512827.81	767337.46	2452915.76	66634.42	225940.17
江苏	200906	5139462.56	1155376.13	3657801.16	112130.24	214155.03
浙江	200906	2886590.27	1003192.46	1694870.18	70017.94	118509.69
宁波	200906	551537.17	256329.49	266145.80	11353.56	17708.32
福建	200906	1549517.30	410529.88	1009885.21	35096.14	94006.07
厦门	200906	314883.40	98086.30	190812.28	6526.24	19458.58
山东	200906	3556101.09	931998.54	2346597.33	78003.13	199502.09
青岛	200906	597971.48	174727.09	365014.87	8768.64	49460.88
广东	200906	5037515.23	1220927.74	3488844.37	105842.33	221900.79
深圳	200906	1403219.31	491604.06	803690.26	37894.55	70030.44
海南	200906	176690.93	65868.23	99380.92	4174.12	7267.66
山西	200906	1605421.03	375317.15	1146787.11	25183.08	58133.69
吉林	200906	1032487.63	228750.10	750835.89	12513.68	40387.96
黑 龙 江	200906	1657623.66	330878.40	1253212.17	20472.42	53060.67
安徽	200906	2026708.51	445787.54	1493446.79	23720.62	63753.56
江西	200906	1074470.83	240734.12	768178.94	23201.97	42355.80
河南	200906	2918712.55	505717.48	2244449.89	44766.17	123779.01
湖北	200906	2005483.86	380152.24	1504619.52	38325.73	82386.37
湖南	200906	1914121.04	415373.73	1374746.85	44819.37	79181.09
重庆	200906	1357273.30	256728.98	1016874.19	30091.07	53579.06
四川	200906	2978730.00	702230.85	2052752.57	77758.18	145988.40
